Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1482450468.66,-0.0578422546387,2.81483789063,2.84199414063,2.8429765625,2.85810546875,-1.0
1482450469.66,0.0339012145996,2.814875,2.84200390625,2.84297851563,2.858109375,-1.0
1482450470.66,-0.0526924133301,2.81484179688,2.84201757813,2.842984375,2.85811132813,-1.0
1482450471.66,0.106761932373,2.81484179688,2.8420234375,2.84298632812,2.85811523438,-1.0
1482450472.66,0.0295143127441,2.81484375,2.84202929688,2.84298828125,2.85813085938,-1.0
1482450473.66,-0.0320930480957,2.8148671875,2.842046875,2.84299414063,2.85812890625,-1.0
1482450474.66,0.115154266357,2.81486328125,2.84205078125,2.84300585938,2.85813476563,-1.0
1482450475.66,0.0234107971191,2.81484765625,2.84206054687,2.84301757812,2.858140625,-1.0
1482450476.67,0.00128555297852,2.81490429687,2.84206054687,2.84301367188,2.8581484375,-1.0
1482450477.66,-0.116588592529,2.81485546875,2.84207226563,2.84301757812,2.85815429688,-1.0
1482450478.73,-0.0746269226074,2.8148671875,2.84208203125,2.84302734375,2.85816015625,-1.0
1482450479.74,0.0577430725098,2.8148828125,2.8420859375,2.84302929688,2.85816015625,-1.0
1482450480.8,-0.030948638916,2.8149140625,2.84209570313,2.84303710937,2.85816210938,-1.0
1482450481.74,-0.0509757995605,2.81491992188,2.84211328125,2.84304296875,2.85816601563,-1.0
1482450482.74,0.0190238952637,2.81494921875,2.84211914062,2.84305273438,2.8581796875,-1.0
1482450483.8,0.0449638366699,2.81490039063,2.842125,2.8430546875,2.85818164063,-1.0
1482450484.74,-0.0158805847168,2.81494726562,2.84212890625,2.84306445313,2.8581953125,-1.0
1482450485.75,-0.0416297912598,2.81498242187,2.84213671875,2.8430625,2.85819726562,-1.0
1482450486.75,0.0184516906738,2.81490820312,2.84214648438,2.8430703125,2.85820507813,-1.0
1482450487.8,0.0686149597168,2.81494140625,2.8421640625,2.84306445313,2.85820117188,-1.0
1482450488.68,-0.0225563049316,2.81498828125,2.842171875,2.84308203125,2.85821679687,-1.0
1482450489.69,-0.0212211608887,2.81502734375,2.842171875,2.84308789063,2.85821289062,-1.0
1482450490.68,0.000904083251953,2.81491796875,2.84217773437,2.8431015625,2.8582265625,-1.0
1482450491.69,-0.0605125427246,2.81491210938,2.84218359375,2.843109375,2.85823242187,-1.0
1482450492.75,-0.0551719665527,2.81499804687,2.84219921875,2.84309765625,2.85823242187,-1.0
1482450493.95,-0.094654083252,2.81500976563,2.842203125,2.843109375,2.85824023438,-1.0
1482450494.95,-0.0616569519043,2.81504101562,2.8422109375,2.8431171875,2.85825,-1.0
1482450495.96,0.0419120788574,2.81501171875,2.84222265625,2.84312304688,2.85825195312,-1.0
1482450496.96,-0.00329208374023,2.81502734375,2.8422265625,2.843125,2.85826171875,-1.0
1482450497.96,-0.0620384216309,2.81501367188,2.8422421875,2.84313085937,2.858265625,-1.0
1482450498.96,-0.0338096618652,2.81499804687,2.84225,2.84314648438,2.85827148437,-1.0
1482450499.94,-0.0771064758301,2.815015625,2.84225390625,2.8431328125,2.85827929688,-1.0
1482450500.89,-0.00348281860352,2.815046875,2.84226367188,2.84315429687,2.85828125,-1.0
1482450502.19,-0.018741607666,2.81504492188,2.84227148437,2.8431640625,2.85829101562,-1.0
1482450503.18,-0.0555534362793,2.81501171875,2.84228125,2.84316796875,2.85828710937,-1.0
1482450504.18,-0.041820526123,2.8150546875,2.84228710937,2.843171875,2.85829882813,-1.0
1482450505.18,0.0230293273926,2.81503320313,2.84230078125,2.84317773438,2.85830078125,-1.0
1482450506.18,-0.0151176452637,2.81500976563,2.84231054687,2.84318359375,2.8583046875,-1.0
1482450507.24,-0.0338096618652,2.81508398438,2.84230664062,2.84317773438,2.85831640625,-1.0
1482450508.19,-0.0315208435059,2.81504296875,2.84231835938,2.84319140625,2.8583125,-1.0
1482450509.25,0.010440826416,2.81509960938,2.84233007813,2.84320117188,2.858328125,-1.0
1482450510.19,-0.00558090209961,2.81504882813,2.84233203125,2.84320507813,2.85833789063,-1.0
1482450511.41,-0.0545997619629,2.81504101562,2.84233984375,2.84321875,2.8583359375,-1.0
1482450512.48,0.0127296447754,2.81510546875,2.84235742188,2.84321289063,2.85834570312,-1.0
1482450513.42,0.0245552062988,2.81508007813,2.8423671875,2.8432265625,2.85834570312,-1.0
1482450514.42,0.00529098510742,2.81513085937,2.84236914063,2.8432265625,2.85835742188,-1.0
1482450515.42,0.00929641723633,2.81512109375,2.8423828125,2.84324023438,2.85836328125,-1.0
1482450516.41,-0.0376243591309,2.8151328125,2.842375,2.84323828125,2.85836523437,-1.0
1482450517.46,-0.0360984802246,2.81508203125,2.84239648438,2.84324804687,2.85837304688,-1.0
1482450518.42,0.0785331726074,2.81509960938,2.84240234375,2.84324414062,2.85838085937,-1.0
1482450519.42,0.0194053649902,2.81511914063,2.84241015625,2.843265625,2.85838476562,-1.0
1482450520.41,-0.00424575805664,2.815125,2.84241992187,2.84325976563,2.858390625,-1.0
1482450521.4,-0.00958633422852,2.81513085937,2.84242382813,2.8432734375,2.85838476562,-1.0
1482450522.47,-0.0439186096191,2.815140625,2.84243945312,2.84326367187,2.85840625,-1.0
1482450523.54,0.0203590393066,2.81516015625,2.8424375,2.84327539063,2.85840234375,-1.0
1482450524.47,-0.0351448059082,2.8151171875,2.84245507812,2.84327929688,2.85840625,-1.0
1482450525.47,-0.0246543884277,2.8151328125,2.842453125,2.8432890625,2.85841992187,-1.0
1482450526.47,-0.0105400085449,2.81515234375,2.84246679688,2.84329296875,2.85842578125,-1.0
1482450527.47,0.0190238952637,2.81514648438,2.84248242188,2.84330273437,2.85843164063,-1.0
1482450528.54,0.0197868347168,2.81513671875,2.842484375,2.84331054688,2.8584296875,-1.0
1482450529.47,0.00910568237305,2.81518359375,2.84249414062,2.84331054688,2.85843164063,-1.0
1482450530.48,-0.0130195617676,2.8152265625,2.8425,2.84332226562,2.8584453125,-1.0
1482450531.49,0.0405769348145,2.815140625,2.84250976563,2.84332617188,2.8584453125,-1.0
1482450532.61,-0.0130195617676,2.8152109375,2.84251953125,2.84331835937,2.85845703125,-1.0
1482450533.55,0.0110130310059,2.81517578125,2.84252539063,2.84333007813,2.85845898437,-1.0
1482450534.59,-0.0103492736816,2.81515234375,2.84254101563,2.8433359375,2.85846289063,-1.0
1482450535.55,-0.038387298584,2.81522070313,2.84253515625,2.84334375,2.85847460937,-1.0
1482450536.56,0.000141143798828,2.81523828125,2.842546875,2.84335351563,2.85847851562,-1.0
1482450537.63,0.0138740539551,2.81518945312,2.84255664063,2.843359375,2.85848632813,-1.0
1482450538.56,0.000522613525391,2.81522460937,2.84256445313,2.8433671875,2.858484375,-1.0
1482450539.56,-0.0105400085449,2.81522265625,2.84257421875,2.84337304688,2.85849804687,-1.0
1482450540.61,-0.0257987976074,2.81523046875,2.84257421875,2.84337109375,2.85849804687,-1.0
1482450541.56,-0.0191230773926,2.81521484375,2.84258789062,2.84337695312,2.8585,-1.0
1482450542.62,-0.0036735534668,2.81525195313,2.84259765625,2.84338671875,2.85850585938,-1.0
1482450543.56,0.0562171936035,2.81522460937,2.84259570313,2.84339453125,2.8585234375,-1.0
1482450544.56,-4.95910644531e-05,2.81522265625,2.84261523438,2.84338476563,2.85851953125,-1.0
1482450545.56,0.0438194274902,2.815265625,2.8426171875,2.84339648437,2.8585234375,-1.0
1482450546.76,0.0276069641113,2.8152578125,2.84262304688,2.84340234375,2.85852734375,-1.0
1482450547.76,-0.0221748352051,2.81526757812,2.84264453125,2.84341601562,2.85853710938,-1.0
1482450548.8,-0.0715751647949,2.81525976563,2.84264453125,2.84341992188,2.85854492188,-1.0
1482450549.76,0.0615577697754,2.81527929688,2.84265234375,2.8434296875,2.85854296875,-1.0
1482450550.77,-0.00291061401367,2.815265625,2.84266601562,2.84342773438,2.8585546875,-1.0
1482450551.77,0.00204849243164,2.815296875,2.84266796875,2.84343359375,2.85856054688,-1.0
1482450552.77,-0.0380058288574,2.81531640625,2.842671875,2.8434296875,2.8585625,-1.0
1482450553.77,0.00300216674805,2.81530859375,2.84268359375,2.84343945313,2.8585703125,-1.0
1482450554.8,-0.0208396911621,2.81533203125,2.84269335938,2.84343945313,2.858578125,-1.0
1482450555.77,-0.0097770690918,2.81527539063,2.84270703125,2.84345898438,2.85857617188,-1.0
1482450557.13,0.022647857666,2.8153203125,2.84270117187,2.84346875,2.85859179687,-1.0
1482450558.07,-0.00481796264648,2.81530078125,2.84271875,2.84346679688,2.85859765625,-1.0
1482450559.12,0.057933807373,2.81530859375,2.84272265625,2.8434765625,2.85859375,-1.0
1482450560.13,0.0401954650879,2.81535742187,2.84273632812,2.8434765625,2.85860546875,-1.0
1482450561.07,0.0308494567871,2.8153125,2.84274414063,2.843484375,2.85860546875,-1.0
1482450562.05,0.064037322998,2.81532421875,2.84275195313,2.8434921875,2.85861132812,-1.0
1482450563.01,-0.0591773986816,2.81538476563,2.8427578125,2.84349804688,2.85861328125,-1.0
1482450564.01,-0.0227470397949,2.81534765625,2.84276367188,2.8435,2.85862695312,-1.0
1482450565.01,0.00395584106445,2.815390625,2.8427734375,2.84350195313,2.85862695312,-1.0
1482450566.02,0.0209312438965,2.81537304688,2.84277929687,2.84350976562,2.85863867188,-1.0
1482450567.14,0.0281791687012,2.81539453125,2.84279882812,2.84351367188,2.85863671875,-1.0
1482450568.18,0.031421661377,2.81540820313,2.84279882812,2.84352734375,2.85865429688,-1.0
1482450569.12,0.0054817199707,2.81539453125,2.84280273438,2.84353320313,2.85865429688,-1.0
1482450570.12,-0.00806045532227,2.81534765625,2.84281445312,2.84353710938,2.85865820313,-1.0
1482450571.19,-0.0238914489746,2.81541015625,2.8428203125,2.84354492187,2.85865039063,-1.0
1482450572.12,-0.0772972106934,2.81538085938,2.84282421875,2.84354492187,2.85866992188,-1.0
1482450573.12,0.0356178283691,2.81541210937,2.84283203125,2.84354492187,2.8586796875,-1.0
1482450574.16,0.022647857666,2.815375,2.84284765625,2.84356054688,2.85867578125,-1.0
1482450575.13,0.0443916320801,2.815375,2.842859375,2.84356640625,2.85869140625,-1.0
1482450576.18,0.0291328430176,2.81540625,2.84285546875,2.84356835937,2.8586875,-1.0
1482450577.21,0.0171165466309,2.81549023437,2.84286523438,2.8435703125,2.8586953125,-1.0
1482450578.26,0.0583152770996,2.8154140625,2.842875,2.84358398437,2.858703125,-1.0
1482450579.23,0.0554542541504,2.815421875,2.84288085938,2.8435859375,2.85870507812,-1.0
1482450580.23,0.00204849243164,2.81547070312,2.842890625,2.84358398437,2.85871484375,-1.0
1482450581.23,-0.0425834655762,2.8154140625,2.84290234375,2.84358984375,2.85871679688,-1.0
1482450582.24,-0.0116844177246,2.81540820313,2.84290429688,2.84359960938,2.85872460938,-1.0
1482450583.24,0.000904083251953,2.81545117187,2.84291992188,2.84360546875,2.85872851563,-1.0
1482450584.24,0.0167350769043,2.81544335938,2.84292382812,2.843609375,2.85873828125,-1.0
1482450585.24,-0.0195045471191,2.81544921875,2.84292382812,2.84362109375,2.858734375,-1.0
1482450586.54,0.00777053833008,2.81542773438,2.84294140625,2.8436171875,2.85874804688,-1.0
1482450587.54,0.0207405090332,2.81545117187,2.84294921875,2.84362890625,2.85874609375,-1.0
1482450588.57,0.0182609558105,2.81546875,2.84295898438,2.8436328125,2.85875390625,-1.0
1482450589.54,0.0241737365723,2.81546875,2.84296679687,2.84364257812,2.85876367188,-1.0
1482450590.54,0.0804405212402,2.81547851563,2.84296289062,2.84365429688,2.85876953125,-1.0
1482450591.54,-0.0454444885254,2.81549414063,2.84297460938,2.84364453125,2.85877539062,-1.0
1482450592.52,-0.0399131774902,2.81553125,2.84298632812,2.84365625,2.85877929687,-1.0
1482450593.48,-0.0319023132324,2.81545703125,2.84299804688,2.84366992188,2.85878515625,-1.0
1482450594.48,-0.0368614196777,2.81551953125,2.84300976563,2.84366796875,2.8587890625,-1.0
1482450595.48,-0.0963706970215,2.81553125,2.84300585938,2.84366796875,2.85879101563,-1.0
1482450596.49,-0.121547698975,2.815484375,2.84301757812,2.84368359375,2.858796875,-1.0
1482450597.55,0.011775970459,2.8155078125,2.84302148437,2.84368554688,2.85880859375,-1.0
1482450598.55,-0.0879783630371,2.8155078125,2.84303515625,2.84368945313,2.85880664063,-1.0
1482450599.55,0.051830291748,2.81549804688,2.84304101562,2.84369140625,2.85881445312,-1.0
1482450600.75,0.0150184631348,2.81552929687,2.84305273438,2.84369726562,2.85882617188,-1.0
1482450601.75,-0.088550567627,2.81551367188,2.84305664062,2.84369921875,2.858828125,-1.0
1482450602.75,-0.110103607178,2.8154765625,2.84306640625,2.84370117188,2.85883203125,-1.0
1482450603.75,0.078914642334,2.8155078125,2.8430703125,2.84371289062,2.85883789063,-1.0
1482450604.82,-0.0866432189941,2.8155390625,2.84308398438,2.84372851563,2.85883984375,-1.0
1482450605.75,0.016544342041,2.81556640625,2.84308984375,2.84372851563,2.8588515625,-1.0
1482450606.75,-0.14977645874,2.81556445312,2.84311132813,2.8437265625,2.85885546875,-1.0
1482450607.82,0.0220756530762,2.81554492187,2.84310546875,2.84373242187,2.85886328125,-1.0
1482450608.76,-0.148822784424,2.8155625,2.843109375,2.84375,2.85886328125,-1.0
1482450609.76,-0.0643272399902,2.81555078125,2.84312304688,2.84375195312,2.85886914062,-1.0
1482450610.97,-0.091983795166,2.81557617188,2.84313671875,2.84375,2.8588828125,-1.0
1482450612.04,-0.0484962463379,2.81556054688,2.84314453125,2.84375976563,2.8588828125,-1.0
1482450612.98,0.0331382751465,2.81563476563,2.84314648438,2.84376953125,2.8588828125,-1.0
